"title", price, sold, url
"7*70 NEW Reformation Blue Wallflower Long Sleeve Midi Dress Size 10 | Ret. $248", $49.99, Available, https://www.ebay.com/itm/7-70-NEW-Reformation-Blue-Wallflower-Long-Sleeve-Midi-Dress-Size-10-Ret-248/114257648003?hash=item1a9a495983:g:Jx8AAOSwCMxe2TEo
"6*49 NEW Reformation Black Cara Dress Size 4 | Ret. $198", $49.99, Available, https://www.ebay.com/itm/6-49-NEW-Reformation-Black-Cara-Dress-Size-4-Ret-198/124221502278?hash=item1cec2db346:g:RusAAOSw-sRe2RVJ
"NWT Reformation Peach Blue White Midi Crepe Floral Spaghetti Strap Dress 14", $135.00, Available, https://www.ebay.com/itm/NWT-Reformation-Peach-Blue-White-Midi-Crepe-Floral-Spaghetti-Strap-Dress-14/333624283166?hash=item4dad8e901e:g:0fcAAOSw6fle5DaS
"NWT REFORMATION Georgina Midi Dress Slit Mock Neck in Cherry Red Size 4 $248", $105.00, Available, https://www.ebay.com/itm/NWT-REFORMATION-Georgina-Midi-Dress-Slit-Mock-Neck-in-Cherry-Red-Size-4-248/333624278186?hash=item4dad8e7caa:g:aR8AAOSwyB9e4~sR
"reformation Lou Lou dress Size s Sold Out Color", $159.00, Available, https://www.ebay.com/itm/reformation-Lou-Lou-dress-Size-s-Sold-Out-Color/303594942800?hash=item46afab3150:g:6oAAAOSwmv1e5DWI
"90s Blue Mesh Monet Modern Art Water Painting Floral Rose Reformation Midi Skirt", $40.41, Available, https://www.ebay.com/itm/90s-Blue-Mesh-Monet-Modern-Art-Water-Painting-Floral-Rose-Reformation-Midi-Skirt/264762172209?hash=item3da50e2331:g:h50AAOSwNeNcv-Aj
"Reformation Tee Shirt White with Double Rainbow Top Size Small Retro 70s Look", $34.97, Available, https://www.ebay.com/itm/Reformation-Tee-Shirt-White-with-Double-Rainbow-Top-Size-Small-Retro-70s-Look/363020391793?hash=item5485b39571:g:mcQAAOSwLrle5CBy
"reformation Silk/ Satin Cropped Blouse Cream S", $35.00 $70.00, Available, https://www.ebay.com/itm/reformation-Silk-Satin-Cropped-Blouse-Cream-S/203019920716?hash=item2f44ee254c:g:J4cAAOSwB7le5B9o
"REFORMATION Womens Sz XS 0 Blue White Stripes Spaghetti Straps Summer Crop Top", $59.99, Available, https://www.ebay.com/itm/REFORMATION-Womens-Sz-XS-0-Blue-White-Stripes-Spaghetti-Straps-Summer-Crop-Top/193514318337?hash=item2d0e5a2a01:g:EogAAOSw87xe2Ds5
"NWT Reformation Dove Dress in Confetti Print, Size 10", $112.00, Available, https://www.ebay.com/itm/NWT-Reformation-Dove-Dress-in-Confetti-Print-Size-10/274395763030?hash=item3fe3431156:g:9jQAAOSwJT1e2tkt
"Reformation Nikita Dress size 2 || Rhubab Condition is New with tags", $199.00, Available, https://www.ebay.com/itm/Reformation-Nikita-Dress-size-2-Rhubab-Condition-is-New-with-tags/174315146767?hash=item2895fe0e0f:g:StoAAOSwB4Je2tSl
"Reformation Women's Dress Black Size 6 Sheath Floral Side-Slit $218- #808", $68.97, Available, https://www.ebay.com/itm/Reformation-Womens-Dress-Black-Size-6-Sheath-Floral-Side-Slit-218-808/353105402593?epid=6030264247&hash=item5236b8dae1:g:V-gAAOSwuRpe5A0u
"Reformation Butterfly Midi Dress: Size 4: Red", $100.00, Available, https://www.ebay.com/itm/Reformation-Butterfly-Midi-Dress-Size-4-Red/174315132935?hash=item2895fdd807:g:SN8AAOSwpeVerK7N
"BNWT Reformation Metallic Lame Gold Halter Backless Jumpsuit Wide Leg Sz 2/S", $99.99 $149.99, Available, https://www.ebay.com/itm/BNWT-Reformation-Metallic-Lame-Gold-Halter-Backless-Jumpsuit-Wide-Leg-Sz-2-S/153969791392?hash=item23d95091a0:g:FnoAAOSw5h9eo20H
"NEW REFORMATION White SEATTLE Sweetheart Corset Bustier Linen Mini LWD Dress 8 M", $159.80, Available, https://www.ebay.com/itm/NEW-REFORMATION-White-SEATTLE-Sweetheart-Corset-Bustier-Linen-Mini-LWD-Dress-8-M/353105386654?hash=item5236b89c9e:g:q2wAAOSwo5ZdfEzs
"NEW REFORMATION Black White Topstitching Button Down Roxanna Denim Midi Dress 4", $109.65, Available, https://www.ebay.com/itm/NEW-REFORMATION-Black-White-Topstitching-Button-Down-Roxanna-Denim-Midi-Dress-4/373082065873?hash=item56dd6c8bd1:g:WkEAAOSw~-Nc71u2:sc:USPSPriority!94024!US!-1
"Reformation Striped V Neck T Shirt Small", $24.99, Available, https://www.ebay.com/itm/Reformation-Striped-V-Neck-T-Shirt-Small/293611623372?hash=item445c9dd3cc:g:mbsAAOSwQ4ZdiD7F
"Reformation Navy Blue Front Slit Skirt Navy Blue Size 2", $74.99, Available, https://www.ebay.com/itm/Reformation-Navy-Blue-Front-Slit-Skirt-Navy-Blue-Size-2/303594795384?hash=item46afa8f178:g:VisAAOSwPkhdsRbz
"The Reformation Light Pink Lilith Top, NWT, More Pictures upon request", $44.90, Available, https://www.ebay.com/itm/The-Reformation-Light-Pink-Lilith-Top-NWT-More-Pictures-upon-request/153969728624?hash=item23d94f9c70:g:szoAAOSwt4pevwuw
"New REFORMATION Cruz White Linen Plunge Summer Wrap Dress High Slit M $178", $85.00, Available, https://www.ebay.com/itm/New-REFORMATION-Cruz-White-Linen-Plunge-Summer-Wrap-Dress-High-Slit-M-178/283912310199?hash=item421a7e0db7:g:MMYAAOSwby5e4~Bj
"Reformation Women’s Nina Bodysuit In Black size S(133)", $13.50, Available, https://www.ebay.com/itm/Reformation-Women-s-Nina-Bodysuit-In-Black-size-S-133/283912299962?hash=item421a7de5ba:g:okIAAOSwQo5e4-ia
"NWT Reformation Lacey Midi Dress Sz 10 Isabella Floral ASO Camilla Cabello NEW", $248.00, Available, https://www.ebay.com/itm/NWT-Reformation-Lacey-Midi-Dress-Sz-10-Isabella-Floral-ASO-Camilla-Cabello-NEW/193514114042?hash=item2d0e570bfa:g:o08AAOSwQOpe4-~Q
"NWT REFORMATION Bambina Dress in Vanilla Polka Dots Smocked Size Large L $218", $160.00, Available, https://www.ebay.com/itm/NWT-REFORMATION-Bambina-Dress-in-Vanilla-Polka-Dots-Smocked-Size-Large-L-218/193514110929?hash=item2d0e56ffd1:g:3NsAAOSwx79e4-7L
"REFORMATION White T-shirt Sz S 617051", $18.00, Available, https://www.ebay.com/itm/REFORMATION-White-T-shirt-Sz-S-617051/293611589597?hash=item445c9d4fdd:g:35wAAOSwSjle4-7Z
